32.8232,-79.8455
38.8991,-77.029
26.3687,-80.1001
50.501,4.4768
27.19,-82.37
41.9031,12.4958
62.1984,17.5514
-12.0436,-77.0212
30.4419,69.3597
31.3893,35.3612
53.4196,-8.2406
9.0846,8.6742
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
-43.5877,170.3666
18.2233,-66.4289
27.3598804,-80.7335663
33.9163,-78.1305
25.77922,-80.324855
12.08958638,-68.90228218
27.86984485,-82.61629526
28.58788,-81.36338
27.7706,-82.6794
28.3,-80.7
31.1503,-81.3697
26.3687,-80.1001
33.7489,-84.3881
27.9709,-82.4646
26.71410131,-80.10179847
28.6932,-81.2789
25.05038375,-77.46687488
18.4414517,-69.93121509
33.55149673,-80.82856415
27.7706,-82.6794
35.22694444,-80.84333333
28.426958,-81.462379
28.3,-82.44
25.78973351,-80.26927912
25.7877,-80.2241
18.5,-64.5
26.2347,-80.1256
26.9,-81.95
25.97909212,-80.16756934
50.501,4.4768
41.9031,12.4958
62.1984,17.5514
-12.0436,-77.0212
30.4419,69.3597
31.3893,35.3612
64.5565,12.6654
53.4196,-8.2406
9.0846,8.6742
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
-43.5877,170.3666
18.2233,-66.4289
27.9,-82.74
27.33891315,-81.43086319
28.5335,-81.3758
30.33,-81.65
30.2946,-87.4498
29.9690208,-90.0554276
28.5335,-81.3758
33.8565,-118.377
25.80908,-80.18638
33.14194444,-117.17027778
26.8494441,-80.1594359
26.124354,-80.249503
26.124354,-80.249503
27.97629037,-82.50383453
27.5959,-80.3382
29.72418314,-95.61990397
-38.74283663,-72.63032149
25.7436596,-80.41229676
26.124354,-80.249503
30.26782,-81.55512
25.97382,-80.23938
33.37571612,-111.64961988
26.65367225,-80.06930048
18.5,-69.98333333
59.22583333,-135.35777778
29.4741,-81.127
3.9451,114.4017
25.78973351,-80.26927912
26.1358,-80.1418
59.22583333,-135.35777778
39.101869,-76.940975
28.60007471,-81.43065276
46.813,8.4445
46.813,8.4445
25.78528,-80.13151
47.6965,14.7545
25.8605,-80.294
25.7282,-80.271
26.71241901,-80.15084885
28.41903,-81.58044
25.7252253,-80.2450504
51.49969411,-0.16319806
25.76252,-80.19116
18.4867,-69.9405
50.501,4.4768
41.9031,12.4958
62.1984,17.5514
-12.0436,-77.0212
-1.7899,-78.0958
30.4419,69.3597
31.3893,35.3612
64.5565,12.6654
53.4196,-8.2406
9.0846,8.6742
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
3.9451,114.4017
-43.5877,170.3666
38.8991,-77.029
18.2233,-66.4289
25.93157033,-80.12253256
33.2797,-86.8561
33.9534,-84.5406
38.45744556,-85.29923838
26.124354,-80.249503
26.2723622,-81.7660619
25.8875,-80.1357
29.16132445,-81.07921942
28.13333333,-81.63166667
26.67704444,-80.03712778
26.81114,-80.12023
28.0688524,-82.43692333
30.32633066,-81.65339546
28.47754075,-81.52746203
51.9189,19.1343
26.32432432,-81.73759281
28.5335,-81.3758
28.5033362,-81.74128497
18.5,-69.98333333
28.13333333,-81.63166667
19.749167,-70.410556
18.5,-69.9833
26.1600399,-80.1329727
25.7904,-80.1322
18.71658676,-68.45220414
34.08373187,-118.3530639
40.7142,-74.0064
39.279366,-74.582184
25.8077793,-80.1922607
19.45,-70.7
28.473611,-81.466667
32.7504907,-79.97085037
34.459838,-93.049861
18.4596876,-69.9485084
25.794182,-80.1427
40.7142,-74.0064
32.076115,-81.093254
29.18713749,-81.04969919
26.81114,-80.12023
28.00527778,-82.45222222
34.459838,-93.049861
18.2361,-66.0489
25.02986987,-77.39078985
-23.0,-44.3
28.25089,-81.56284
50.501,4.4768
62.1984,17.5514
-12.0436,-77.0212
-1.7899,-78.0958
30.4419,69.3597
31.3893,35.3612
64.5565,12.6654
53.4196,-8.2406
9.0846,8.6742
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
3.9451,114.4017
-43.5877,170.3666
38.8991,-77.029
18.2233,-66.4289
33.8619,-77.9901
25.8081,-80.3533
26.2707,-80.2592
32.88795055,-79.91701068
35.87678519,139.8309632
30.32633066,-81.65339546
30.32633066,-81.65339546
30.18889193,-81.58688941
51.50121175,-0.16297067
26.0129,-80.3137
26.0129,-80.3137
-23.0,-44.3
27.9709,-82.4646
25.766156,-80.132926
34.0,-81.0
35.5799,-82.5558
29.15118273,-82.24958387
26.08,-80.27
27.737537,-82.706622
40.7142,-74.0064
27.664827,-81.515754
26.128698,-80.13773
41.28497,-70.09966
25.0833,-77.35
9.9059079,-84.0827114
41.98503568,-87.67085501
25.813,-80.1341
25.7877,-80.2241
26.1191263,-80.1044107
25.813,-80.1341
28.71,-82.08
25.813,-80.1341
19.45101995,-99.18578948
32.79755357,-96.77401775
25.79872571,-80.2731611
26.9,-81.95
27.94400845,-82.44517493
21.30133056,-157.79169444
26.06032469,-80.16666807
42.3481,-71.08424
18.4598393,-69.9432638
27.725,-82.7414
36.94063123,-80.94189048
25.6272,-80.3207
30.33,-81.65
28.42490268,-81.45790174
33.92284174,-84.46668327
25.7058,-80.3563
41.80841,-71.43467
10.496,-66.8983
18.4867,-69.9405
50.501,4.4768
26.3658,-80.13357
62.1984,17.5514
28.5335,-81.3758
-1.7899,-78.0958
30.4419,69.3597
31.3893,35.3612
64.5565,12.6654
53.4196,-8.2406
9.0846,8.6742
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
38.76775224,-121.26733213
3.9451,114.4017
-43.5877,170.3666
38.8991,-77.029
18.2233,-66.4289
28.5335,-81.3758
41.80841,-71.43467
38.90181532,-77.03733586
25.77813,-80.13143
32.00666667,-80.84944444
10.496,-66.8983
37.2299,-80.4177
30.3194,-81.66
29.47879,-81.13564
25.8375999,-80.32079
41.80841,-71.43467
14.0,-61.0
25.8081,-80.3533
25.7877,-80.2241
27.6418,-80.3911
10.496,-66.8983
28.5992771,-81.21654089
51.50122228,-0.16295721
28.3774,-81.5217
25.756351,-80.3679596
27.066,-82.172
27.08,-80.4
28.13333333,-81.63166667
26.035229,-80.165099
19.0,-70.666667
36.161907,-86.775194
27.9705846,-82.8279418
10.480556,-66.903611
28.54104,-81.37924
41.28478,-70.0978499
29.1877,-82.1306
26.12799554,-80.1361695
26.1587,-80.1395
29.62829,-82.38247
38.90181532,-77.03733586
10.496,-66.8983
50.501,4.4768
62.1984,17.5514
-1.7899,-78.0958
-12.0436,-77.0212
30.4419,69.3597
31.3893,35.3612
53.4196,-8.2406
9.0846,8.6742
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
3.9451,114.4017
-43.5877,170.3666
38.8991,-77.029
18.2233,-66.4289
43.0,-75.0
16.25,-61.58333333
18.08699429,-63.02043811
41.28497,-70.09966
18.22160005,-62.99976004
52.5161,13.377
52.5161,13.377
18.22160005,-62.99976004
27.91,-82.35
25.7877,-80.2241
45.41920471,-75.69677452
26.68720977,-80.0901919
30.2766,-81.38881
22.66787787,-79.00371552
18.25433109,-63.0317558
43.49976914,-70.38359607
26.124354,-80.249503
51.50711486,-0.12731805
18.22160005,-62.99976004
30.32633066,-81.65339546
28.45540057,-81.46958343
38.8991,-77.029
34.1007,-84.519
34.1007,-84.519
50.501,4.4768
41.9031,12.4958
-12.0436,-77.0212
-1.7899,-78.0958
30.4419,69.3597
31.3893,35.3612
64.5565,12.6654
53.4196,-8.2406
9.0846,8.6742
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
3.9451,114.4017
-43.5877,170.3666
18.2233,-66.4289
34.27085893,-77.74961973
26.71,-80.0644
51.50124493,-0.16294078
18.22160005,-62.99976004
32.0811,-81.0911
18.43337,-69.98518
25.7877,-80.2241
48.8569,2.3412
25.7877,-80.2241
25.7877,-80.2241
19.7503772,-70.40662353
25.7877,-80.2241
32.7667,-117.115
18.25,-66.5
62.1984,17.5514
25.7877,-80.2241
28.22038,-82.66659
27.94400845,-82.44517493
30.32633066,-81.65339546
34.00072,-81.03747
26.124354,-80.249503
39.70249563,-105.85423002
18.5,-69.9833
25.7924774,-80.1293096
18.1561088,-77.30966895
26.13571361,-78.44238281
25.7877,-80.2241
28.13333333,-81.63166667
30.75127778,-80.859375
25.7877,-80.2241
25.81814,-80.19177
50.501,4.4768
41.9031,12.4958
62.1984,17.5514
-12.0436,-77.0212
-1.7899,-78.0958
30.4419,69.3597
31.3893,35.3612
64.5565,12.6654
53.4196,-8.2406
9.0846,8.6742
25.80908,-80.18638
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
3.9451,114.4017
-43.5877,170.3666
18.2233,-66.4289
28.13333333,-81.63166667
25.74073621,-79.28743607
30.75127778,-80.859375
34.0,-81.0
21.7833,-72.2833
30.75127778,-80.859375
21.7833,-72.2833
30.75127778,-80.859375
28.9378,-81.9712
30.32633066,-81.65339546
33.64116173,-84.43616726
25.813,-80.1341
33.88197581,-84.45915246
26.0721331,-80.1434289
26.0721331,-80.1434289
18.3439,-64.9311
28.372887,-81.51434261
28.51,-81.32
28.47453,-81.62679
27.93472222,-82.28916667
28.44039045,-81.47619538
28.331,-80.613
26.0090499,-80.38704
42.4877968,-88.1131096
25.7877,-80.2241
27.95176,-82.49795
52.5161,13.377
50.501,4.4768
41.9031,12.4958
62.1984,17.5514
-12.0436,-77.0212
-1.7899,-78.0958
30.4419,69.3597
28.56798109,-81.32594937
31.3893,35.3612
64.5565,12.6654
53.4196,-8.2406
9.0846,8.6742
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
3.9451,114.4017
-43.5877,170.3666
18.2233,-66.4289
30.2185364,-81.6108627
26.5333,-78.6667
26.28880661,-80.28367244
55.852472,-4.309626
32.09501375,-81.14098971
40.4203,-3.7058
38.8991,-77.029
-34.6085,-58.3735
3.4795918,-76.4848817
25.9471,-80.2109
21.1,-71.8
26.27198,-80.25841
52.5161,13.377
52.5161,13.377
25.80908,-80.18638
56.9547,-98.309
19.48,-70.69
26.1075,-80.3882
62.1984,17.5514
46.813,8.4445
47.6965,14.7545
25.6668,-80.3565
18.3333,-64.7942
35.0019,-80.8567
21.1,-71.8
30.2074,-85.8515
32.0811,-81.0911
52.5161,13.377
50.501,4.4768
41.9031,12.4958
62.1984,17.5514
-1.7899,-78.0958
30.4419,69.3597
31.3893,35.3612
51.9189,19.1343
64.5565,12.6654
53.4196,-8.2406
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
3.9451,114.4017
-43.5877,170.3666
18.2233,-66.4289
28.11559,-81.6403799
-20.64126063,-40.48436349
18.14,-66.266111
30.22956067,-87.99708237
25.7877,-80.2241
35.1291,-85.3424
33.0,-83.5
33.3291,-86.6508
33.45429387,-111.81270518
18.5,-69.98333333
28.52897824,-81.39768869
27.9185,-82.5163
38.21719167,-85.75825875
28.5335,-81.3758
17.45722222,-97.225
26.124354,-80.249503
53.00778835,-2.18091488
13.09,80.27
30.29418,-81.39201
28.6615,-81.392
25.97188,-80.21194
29.34967218,-81.0723464
25.69683944,-80.16318802
35.14414333,-90.04617767
18.32062907,-64.92200366
41.59136,-81.54949
18.47343171,-69.88473999
40.0,-100.0
52.5161,13.377
50.501,4.4768
41.9031,12.4958
62.1984,17.5514
-12.0436,-77.0212
-1.7899,-78.0958
30.4419,69.3597
29.64833,-82.34944
31.3893,35.3612
51.9189,19.1343
64.5565,12.6654
53.4196,-8.2406
9.0846,8.6742
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
3.9451,114.4017
-43.5877,170.3666
18.2233,-66.4289
-11.0,-53.0
13.16666667,-59.55
39.03456955,-95.6845665
17.98587777,-92.91997853
35.11148,-80.90739
25.6668,-80.3565
10.4538326,-66.4934854
25.77941,-80.13116
25.7877,-80.2241
25.77813,-80.13143
25.84817,-80.18198
28.57452064,-82.37865632
31.22,-81.49
18.45,-66.0667
19.3,-70.25
25.9065342,-80.2735214
40.105701,-88.22849
26.6197,-80.0587
27.9709,-82.4646
25.799593,-80.198326
26.121258,-80.138086
18.45,-66.0667
18.06666667,-63.05
52.5161,13.377
50.501,4.4768
41.9031,12.4958
62.1984,17.5514
-12.0436,-77.0212
-1.7899,-78.0958
30.4419,69.3597
31.3893,35.3612
51.9189,19.1343
64.5565,12.6654
53.4196,-8.2406
9.0846,8.6742
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
3.9451,114.4017
-43.5877,170.3666
18.2233,-66.4289
38.90181532,-77.03733586
35.50669158,-82.40588556
18.45,-66.0667
-23.00876676,-47.14827776
35.58455274,-82.50620049
28.13333333,-81.63166667
28.68251,-81.41942
14.67924,120.54086
18.45,-66.0667
25.86979641,-80.12103
10.4783377,-66.8806842
25.7252253,-80.2450504
38.92138947,-77.23330736
26.124354,-80.249503
26.62856,-81.86149
25.7647,-80.19269
34.0522,-118.243
26.36232088,-80.12341594
30.75127778,-80.859375
52.5161,13.377
50.501,4.4768
41.9031,12.4958
62.1984,17.5514
-12.0436,-77.0212
-1.7899,-78.0958
30.4419,69.3597
51.63706957,0.6751442
31.3893,35.3612
51.9189,19.1343
64.5565,12.6654
53.4196,-8.2406
24.2878,55.1159
48.8569,2.3412
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
3.9451,114.4017
-43.5877,170.3666
18.2233,-66.4289
35.39,-80.55
40.98786903,-75.20049768
18.43,-68.97
18.50838,-69.89884
30.19,-82.99
28.5335,-81.3758
32.01161189,-80.86530531
32.1788,-80.743
23.6143,58.5452
18.17583333,-66.16138889
34.19218391,-118.33072926
-8.69623,115.22593
30.2841,-81.3961
25.78254,-80.13047
33.71555148,-78.93762752
18.5,-69.98333333
25.76908,-80.19049
10.4783597,-66.8806827
22.0,-79.5
25.947553,-80.13665
25.7877,-80.2241
52.5161,13.377
50.501,4.4768
41.9031,12.4958
62.1984,17.5514
-12.0436,-77.0212
-1.7899,-78.0958
30.4419,69.3597
31.3893,35.3612
51.9189,19.1343
64.5565,12.6654
53.4196,-8.2406
9.0846,8.6742
24.2878,55.1159
48.8569,2.3412
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
3.9451,114.4017
-43.5877,170.3666
18.2233,-66.4289
32.95037841,-96.82058941
18.5,-69.9833
-23.55902666,-46.64960938
-32.8836373,-68.8575197
32.95037841,-96.82058941
25.79287,-80.1289
29.6652,-82.3361
38.1500695,-79.0735978
30.3194,-81.66
27.5322304,-82.7318726
26.3506726,-80.0819554
35.7789,-78.8002
26.13843589,-81.74102765
21.3,-72.4
52.5161,13.377
50.501,4.4768
41.9031,12.4958
62.1984,17.5514
-12.0436,-77.0212
-1.7899,-78.0958
30.4419,69.3597
14.618,-90.5249
31.3893,35.3612
51.9189,19.1343
53.4196,-8.2406
9.0846,8.6742
24.2878,55.1159
48.8569,2.3412
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
3.9451,114.4017
-43.5877,170.3666
18.2233,-66.4289
55.852472,-4.309626
25.559372,-80.3582314
28.51,-81.32
26.6396,-81.9825
32.8161,-97.2716
25.7824379,-80.1303343
25.7877,-80.2241
25.99163378,-80.11770275
25.78883472,-80.14293589
25.98408799,-80.22613881
25.66596984,-80.45227971
26.160652,-80.132511
25.93157033,-80.12253256
30.3194,-81.66
25.7877,-80.2241
21.3,-72.4
30.32633066,-81.65339546
26.1358,-80.1418
27.274796,-82.564537
25.7282,-80.271
36.04340858,-86.7162727
26.124354,-80.249503
30.3194,-81.66
28.406518,-81.470406
36.2577,-80.8513
25.90943463,-80.21914825
52.5161,13.377
50.501,4.4768
41.9031,12.4958
62.1984,17.5514
-12.0436,-77.0212
-1.7899,-78.0958
30.4419,69.3597
14.618,-90.5249
31.3893,35.3612
51.9189,19.1343
53.4196,-8.2406
9.0846,8.6742
24.2878,55.1159
48.8569,2.3412
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
3.9451,114.4017
-43.5877,170.3666
18.2233,-66.4289
28.8391,-82.3404
56.9547,-98.309
34.0,-81.0
22.66787787,-79.00371552
-1.7899,-78.0958
3.9451,114.4017
51.5166,7.4583
32.67210664,-97.00756673
25.93434958,-80.29861825
30.32633066,-81.65339546
30.32633066,-81.65339546
9.9059079,-84.0827114
51.48470686,-3.17453384
52.5161,13.377
50.501,4.4768
41.9031,12.4958
62.1984,17.5514
-12.0436,-77.0212
-1.7899,-78.0958
30.4419,69.3597
14.618,-90.5249
31.3893,35.3612
51.9189,19.1343
53.4196,-8.2406
9.0846,8.6742
24.2878,55.1159
48.8569,2.3412
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
3.9451,114.4017
-43.5877,170.3666
18.2233,-66.4289
9.05014343,-79.41267054
27.948963,-82.50491
25.79389308,-80.31548043
26.6068434,-81.9758901
48.208333,16.372778
25.9843,-80.1773
26.5281,-80.0764
28.331,-80.613
27.93960607,-82.47487471
28.6615,-81.392
-6.4907909,-76.3773311
18.32062907,-64.92200366
28.64076852,-81.1792757
18.4867,-69.9405
46.813,8.4445
28.66866,-81.41823
27.94688708,-82.4660022
28.40858108,-80.61424274
27.9736,-82.7643
52.5161,13.377
50.501,4.4768
41.9031,12.4958
62.1984,17.5514
-12.0436,-77.0212
-1.7899,-78.0958
30.4419,69.3597
14.618,-90.5249
31.3893,35.3612
51.9189,19.1343
53.4196,-8.2406
9.0846,8.6742
24.2878,55.1159
48.8569,2.3412
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
3.9451,114.4017
-43.5877,170.3666
18.2233,-66.4289
25.62098721,-80.42677148
36.165,-86.78388889
25.540505,-103.460398
55.852472,-4.309626
35.39,-80.55
30.32633066,-81.65339546
40.4203,-3.7058
38.8991,-77.029
-34.6085,-58.3735
18.4596876,-69.9485084
20.6667,-103.35
10.5969628,-66.9823983
31.179832,-81.346895
52.5161,13.377
52.5161,13.377
35.14414333,-90.04617767
62.1984,17.5514
46.813,8.4445
47.6965,14.7545
21.3,-72.4
39.36834,-76.51665
25.99163378,-80.11770275
25.75858055,-80.43968877
40.7142,-74.0064
18.4867,-69.9405
52.5161,13.377
50.501,4.4768
41.9031,12.4958
62.1984,17.5514
-12.0436,-77.0212
-1.7899,-78.0958
30.4419,69.3597
14.618,-90.5249
31.3893,35.3612
51.9189,19.1343
53.4196,-8.2406
9.0846,8.6742
48.8569,2.3412
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
3.9451,114.4017
-43.5877,170.3666
18.2233,-66.4289
18.5045045,-69.95933022
40.7142,-74.0064
25.540505,-103.460398
25.97188,-80.21194
48.85028973,2.27659816
48.85028973,2.27659816
48.10609866,-1.67541504
25.62717,-80.42731
18.4867,-69.9405
52.5161,13.377
50.501,4.4768
41.9031,12.4958
62.1984,17.5514
-12.0436,-77.0212
-1.7899,-78.0958
30.4419,69.3597
14.618,-90.5249
31.3893,35.3612
51.9189,19.1343
53.4196,-8.2406
9.0846,8.6742
48.8569,2.3412
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
-43.5877,170.3666
3.9451,114.4017
18.2233,-66.4289
53.53925427,-113.49975684
29.75236532,-95.35238348
25.8065362,-80.1239977
40.651582,-119.355739
25.540505,-103.460398
28.3697148,-81.5187009
25.813,-80.1341
26.3687,-80.1001
18.4867,-69.9405
52.5161,13.377
50.501,4.4768
50.501,4.4768
41.9031,12.4958
62.1984,17.5514
-12.0436,-77.0212
-1.7899,-78.0958
30.4419,69.3597
14.618,-90.5249
31.3893,35.3612
51.9189,19.1343
53.4196,-8.2406
9.0846,8.6742
48.8569,2.3412
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
3.9451,114.4017
-43.5877,170.3666
18.2233,-66.4289
33.98906415,-118.46246481
30.33,-81.65
25.813,-80.1341
25.7877,-80.2241
40.7142,-74.0064
25.7877,-80.2241
50.851283,0.538016
21.3,-72.4
38.90181532,-77.03733586
18.4867,-69.9405
52.5161,13.377
50.501,4.4768
50.501,4.4768
-12.0436,-77.0212
-1.7899,-78.0958
30.4419,69.3597
14.618,-90.5249
31.3893,35.3612
51.9189,19.1343
53.4196,-8.2406
9.0846,8.6742
48.8569,2.3412
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
3.9451,114.4017
-43.5877,170.3666
18.2233,-66.4289
40.7142,-74.0064
32.7781,-96.7954
59.3322,18.0624
28.4966,-81.5338
28.4966,-81.5338
51.92180238,0.22647928
18.594395,-72.3074326
48.83073424,2.25932308
48.83073424,2.25932308
48.10609866,-1.67541504
-24.9162,133.3931
18.4867,-69.9405
52.5161,13.377
50.501,4.4768
50.501,4.4768
-12.0436,-77.0212
-1.7899,-78.0958
30.4419,69.3597
14.618,-90.5249
31.3893,35.3612
51.9189,19.1343
53.4196,-8.2406
9.0846,8.6742
48.8569,2.3412
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
3.9451,114.4017
-43.5877,170.3666
18.2233,-66.4289
28.13333333,-81.63166667
25.80908,-80.18638
20.0525593,-99.2407779
27.9709,-82.4646
18.4867,-69.9405
50.501,4.4768
50.501,4.4768
-12.0436,-77.0212
-1.7899,-78.0958
30.4419,69.3597
14.618,-90.5249
31.3893,35.3612
51.9189,19.1343
64.5565,12.6654
53.4196,-8.2406
9.0846,8.6742
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
3.9451,114.4017
-43.5877,170.3666
18.2233,-66.4289
26.1750278,-80.1877136
28.0,-82.3
27.7711749,-82.6676154
18.5,-69.9833
28.71885906,-81.74712909
25.795355,-80.1365451
21.5,-73.3
26.124354,-80.249503
51.7765107,19.4544773
18.4596876,-69.9485084
25.02986987,-77.39078985
18.4867,-69.9405
18.68554272,-68.4163985
50.501,4.4768
50.501,4.4768
-1.7899,-78.0958
30.4419,69.3597
14.618,-90.5249
31.3893,35.3612
51.9189,19.1343
64.5565,12.6654
53.4196,-8.2406
9.0846,8.6742
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
3.9451,114.4017
-43.5877,170.3666
18.2233,-66.4289
25.732919,-80.33231
9.93476606,-84.08641537
51.7765107,19.4544773
25.732919,-80.33231
53.4196,-8.2406
25.7877,-80.2241
38.74751841,-9.09904258
25.84876,-80.12027
26.6318,-81.8571
18.4867,-69.9405
50.501,4.4768
50.501,4.4768
-12.0436,-77.0212
-1.7899,-78.0958
30.4419,69.3597
14.618,-90.5249
31.3893,35.3612
51.9189,19.1343
64.5565,12.6654
53.4196,-8.2406
9.0846,8.6742
-28.4832,24.677
46.813,8.4445
3.9451,114.4017
-43.5877,170.3666
18.2233,-66.4289
51.7765107,19.4544773
25.8184,-80.38381
-31.4,-64.1833
17.9833,-76.8
27.1922,-80.243
18.4867,-69.9405
50.501,4.4768
-12.0436,-77.0212
-1.7899,-78.0958
30.4419,69.3597
14.618,-90.5249
31.3893,35.3612
51.9189,19.1343
64.5565,12.6654
53.4196,-8.2406
9.0846,8.6742
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
3.9451,114.4017
18.2233,-66.4289
25.540505,-103.460398
40.4203,-3.7058
38.8991,-77.029
53.54423356,9.83965789
52.5161,13.377
43.7324942,-79.3194168
43.7324942,-79.3194168
43.7324942,-79.3194168
43.7324942,-79.3194168
43.7324942,-79.3194168
21.5,-73.3
26.17516,-80.9967
62.1984,17.5514
46.813,8.4445
30.64864865,-87.1465129
47.6965,14.7545
-2.97877,104.75307
48.87581207,2.32763426
18.4867,-69.9405
50.501,4.4768
-12.0436,-77.0212
-1.7899,-78.0958
30.4419,69.3597
14.618,-90.5249
31.3893,35.3612
51.9189,19.1343
64.5565,12.6654
53.4196,-8.2406
9.0846,8.6742
-28.4832,24.677
47.6965,14.7545
46.813,8.4445
3.9451,114.4017
18.2233,-66.4289
24.64065226,-79.62267308
51.7765107,19.4544773
25.78624947,-80.14441744
18.4867,-69.9405
50.501,4.4768
-12.0436,-77.0212
-1.7899,-78.0958
14.618,-90.5249
31.3893,35.3612
51.9189,19.1343
64.5565,12.6654
53.4196,-8.2406
53.4196,-8.2406
9.0846,8.6742
-28.4832,24.677
47.6965,14.7545
56.9462,24.105
46.813,8.4445
3.9451,114.4017
18.2233,-66.4289
25.726263,-80.309585
43.2626194,-2.947576
42.3079613,12.4163255
25.7877,-80.2241
18.5,-64.5
25.7877,-80.2241
54.9803201,-1.6157134
18.4867,-69.9405
50.501,4.4768
-12.0436,-77.0212
-1.7899,-78.0958
5.02733492,7.91564941
14.618,-90.5249
31.3893,35.3612
51.9189,19.1343
64.5565,12.6654
53.4196,-8.2406
53.4196,-8.2406
9.0846,8.6742
-28.4832,24.677
56.9462,24.105
46.813,8.4445
3.9451,114.4017
18.2233,-66.4289
26.39354,-80.21605
33.7489,-84.3881
60.1635513,24.9392204
21.5,-73.3
18.4867,-69.9405
50.501,4.4768
-34.6085,-58.3735
-12.0436,-77.0212
-1.7899,-78.0958
14.618,-90.5249
31.3893,35.3612
51.9189,19.1343
64.5565,12.6654
53.4196,-8.2406
53.4196,-8.2406
9.0846,8.6742
-28.4832,24.677
